,TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
2452,180.4664001,9.029296875,8.989257813,9.173828125,57.52444077,0.155578613,52.423095700000005,29.05883789,7179.428223000001,17.35993767,7.862759112999999
2453,180.375,9.0234375,8.98046875,9.163085938,57.40749741,0.15447998,52.28881836,28.82080078,7352.886719,17.33641052,7.89861536
2454,180.4968719,8.984375,8.948242188,9.130859375,57.29055405,0.152526855,52.1484375,28.69873047,6977.660156,16.79843521,7.940022945
2455,180.4968719,8.981445313,8.939453125,9.139648438,57.33732986,0.151916504,51.97753906,28.69873047,7155.158203,16.5232296,7.9146614070000005
2456,180.4664001,8.974609375,8.936523438,9.137695313,57.44258118,0.150756836,51.81884766,28.58886719,7212.930664,15.92516613,7.879695892000001
2457,180.375,8.961914063,8.922851563,9.125,57.30224609,0.148986816,51.58691406,28.29589844,7488.598145,15.90707016,7.918903351
2459,180.40547180000002,8.92578125,8.889648438,9.090820313,57.384109499999994,0.145996094,51.15966797,27.91748047,7087.879395,15.11144066,7.89125061
2460,180.5273438,8.936523438,8.904296875,9.1015625,57.33732986,0.146362305,51.28173828,28.125,7059.837890999999,15.43880177,7.894685268
2461,180.4968719,8.934570313,8.8984375,9.0859375,57.50105286,0.146240234,51.20849609,27.90527344,7414.470215,15.67025661,7.861446381
2462,180.4359436,8.965820313,8.9296875,9.125976563,57.33732986,0.14916992199999998,51.44042969,28.25317383,7400.875,16.03535461,7.869997025
2463,180.40547180000002,8.995117188,8.955078125,9.138671875,57.39580154,0.151306152,52.02636719,28.66210938,7326.275879000001,16.69756317,7.8861336710000005
2464,180.375,8.99609375,8.951171875,9.16796875,57.40749741,0.15356445300000002,52.29492188,28.93066406,6999.494140999999,16.93311119,7.949709892
2465,180.40547180000002,9.01953125,8.9765625,9.178710938,57.39580154,0.15563964800000002,52.53295898,29.05883789,7340.008789,17.40965843,7.918135642999999
2466,180.3140564,9.000976563,8.963867188,9.168945313,57.48935699,0.156066895,52.64282227,29.09545898,7219.274414,17.45127487,7.8915920260000005
2467,180.3140564,9.033203125,8.990234375,9.176757813,57.384109499999994,0.158081055,52.91137695,29.32128906,7279.053223000001,17.70341301,7.921113491
2468,180.34452819999998,9.047851563,9.005859375,9.190429688,57.61799622,0.15747070300000002,52.80151367,29.22363281,7443.226073999999,17.77677727,7.91326046
2469,180.3292999,9.060546875,9.018554688,9.198242188,57.46596909,0.159973145,53.14331055,29.54101563,7444.865723000001,18.56315804,7.890306473
2470,180.3292999,9.040039063,8.993164063,9.181640625,57.33732986,0.157897949,53.09448242,29.43115234,6967.59375,18.72042465,7.922738075
2471,180.4511719,9.065429688,9.022460938,9.208007813,57.33732986,0.159973145,53.16772461,29.6081543,7071.499512,18.18056488,7.945569515
2472,180.2988281,9.076171875,9.03125,9.224609375,57.39580154,0.160583496,53.22265625,29.69970703,7066.750488,18.06591034,7.90766573
2473,180.4511719,9.0390625,8.994140625,9.181640625,57.39580154,0.15905761699999998,53.03955078,29.49829102,7058.973145,18.03419113,7.90881443
2474,180.39022830000002,9.046875,9.005859375,9.173828125,57.41918945,0.158691406,52.90527344,29.30908203,7179.00293,17.90520096,7.917516708
2475,180.34452819999998,9.026367188,8.979492188,9.1796875,57.55952454,0.156494141,52.67333984,29.15039063,6978.535156,17.51859665,7.884043217
2476,180.4359436,9.013671875,8.975585938,9.186523438,57.41918945,0.15563964800000002,52.51464844,29.05883789,6958.389648,17.28217888,7.908121109
2477,180.39022830000002,8.995117188,8.956054688,9.139648438,57.48935699,0.15356445300000002,52.29492188,28.9855957,7246.277831999999,17.13725281,7.885914326
2478,180.48164369999998,8.984375,8.948242188,9.142578125,57.36071777,0.152099609,52.09960938,28.66821289,7116.668456999999,16.94838524,7.901725292
2479,180.542572,8.978515625,8.94140625,9.158203125,57.43088531,0.151306152,51.91650391,28.54614258,7388.081055,16.72826767,7.8610425
2480,180.4207001,8.958984375,8.91796875,9.1015625,57.5127449,0.149902344,51.78222656,28.46069336,7020.391113,16.26421356,7.846701622
2481,180.4207001,8.966796875,8.926757813,9.116210938,57.45427322,0.14953613300000002,51.74560547,28.40576172,7236.163573999999,16.01627541,7.889982700000001
2482,180.4207001,8.947265625,8.908203125,9.1015625,57.26716614,0.15020752,51.75170898,28.38134766,7147.049805,16.16906357,7.923579693
2483,180.4664001,8.9609375,8.924804688,9.110351563,57.34902573,0.148864746,51.54418945,28.22265625,7013.867187999999,15.51590919,7.8995776179999995
2484,180.5273438,8.96875,8.930664063,9.108398438,57.53613281,0.147949219,51.31225586,28.09448242,7049.022461,15.44310951,7.8684082029999995
2485,180.4968719,8.95703125,8.916015625,9.111328125,57.48935699,0.14758300800000002,51.37329102,28.15551758,7375.264648,15.11640644,7.871771812
2486,180.4359436,8.96484375,8.922851563,9.126953125,57.48935699,0.148620605,51.38549805,28.13110352,7310.012206999999,15.7512207,7.904948711
2487,180.40547180000002,8.97265625,8.932617188,9.116210938,57.31394196,0.15161132800000002,51.92260742,28.52783203,7316.688965,16.8604641,7.94539547
2488,180.3292999,9.04296875,9.0,9.205078125,57.47766113,0.156555176,52.63671875,29.2175293,7297.477051000001,17.58623505,7.947224617000001
2489,180.2988281,9.083007813,9.034179688,9.229492188,57.55952454,0.159790039,53.05175781,29.58984375,7025.605469,17.60324097,7.8935132029999995
2490,180.3292999,9.055664063,9.009765625,9.194335938,57.45427322,0.159851074,52.97851563,29.4921875,7252.592285,18.82879639,7.928062916
2491,180.26835630000002,9.055664063,9.006835938,9.196289063,57.54782867,0.157409668,52.72827148,29.15649414,7520.317383,17.67159653,7.941514015
2492,180.2378845,9.09375,9.041992188,9.233398438,57.50105286,0.16217041,53.28369141,29.69970703,7223.5,18.30354309,7.921898842
2493,180.2988281,9.103515625,9.052734375,9.244140625,57.50105286,0.162353516,53.47900391,29.73632813,7302.075684,18.56577301,7.902920246
2494,180.26835630000002,9.092773438,9.041015625,9.219726563,57.53613281,0.16125488300000002,53.27758789,29.73022461,7223.5,18.42021179,7.933534145
2495,180.4207001,9.036132813,8.995117188,9.180664063,57.31394196,0.160095215,53.15551758,29.66308594,7286.177245999999,18.47453117,7.916852951
2496,180.35977169999998,9.088867188,9.041015625,9.224609375,57.57121658,0.16076660199999998,53.16772461,29.61425781,7093.474609000001,18.08329391,7.8673534389999995
2497,180.39022830000002,9.040039063,8.99609375,9.201171875,57.384109499999994,0.158630371,52.99682617,29.39453125,7199.802734000001,17.58997345,7.893349647999999
2498,180.4207001,9.047851563,9.00390625,9.196289063,57.53613281,0.156799316,52.69165039,29.15039063,7253.854492,17.33472633,7.870983123999999
2499,180.35977169999998,9.006835938,8.969726563,9.142578125,57.43088531,0.15539550800000002,52.67944336,29.11987305,7105.510742,17.606830600000002,7.876965522999999
2500,180.375,9.036132813,8.991210938,9.176757813,57.50105286,0.15747070300000002,52.75268555,29.33959961,7412.411620999999,17.48916054,7.893802166
2501,180.4664001,9.046875,9.005859375,9.206054688,57.50105286,0.157897949,52.76489258,29.33959961,7020.825684,17.217737200000002,7.876400948
2502,180.4207001,9.008789063,8.965820313,9.165039063,57.384109499999994,0.155883789,52.56958008,29.04663086,7100.35498,17.27383041,7.91622448
2503,180.4207001,9.036132813,8.9921875,9.18359375,57.54782867,0.156799316,52.49023438,29.10766602,7516.258301000001,16.97722244,7.904490947999999
2504,180.4207001,9.025390625,8.986328125,9.176757813,57.57121658,0.155883789,52.45361328,29.11376953,7555.540039,17.20836258,7.838907719
2505,180.3292999,9.02734375,8.982421875,9.172851563,57.54782867,0.154968262,52.38037109,28.99169922,7378.987793000001,16.7253685,7.881637096
2507,180.4511719,8.979492188,8.94140625,9.141601563,57.57121658,0.150390625,51.72119141,28.52172852,7233.632323999999,16.16569901,7.848238945
2508,180.39022830000002,8.990234375,8.953125,9.1640625,57.59460449,0.15319824199999998,52.12402344,28.86962891,7243.32959,16.64311409,7.853531361
2509,180.5121155,9.0,8.9609375,9.143554688,57.66477203,0.151306152,51.85546875,28.50341797,7183.25293,16.38269424,7.870767592999999
2510,180.4511719,8.974609375,8.935546875,9.135742188,57.46596909,0.151367188,51.81884766,28.49121094,7320.858398,16.28113556,7.853374004
2511,180.39022830000002,9.004882813,8.96484375,9.140625,57.57121658,0.15246582,52.05078125,28.70483398,7279.89209,16.54805374,7.890066624
2512,180.35977169999998,9.02734375,8.985351563,9.166015625,57.47766113,0.15563964800000002,52.36816406,28.80859375,7418.17334,17.28551292,7.9090476039999995
2513,180.4207001,9.048828125,9.002929688,9.201171875,57.5127449,0.15802002,52.82592773,29.38842773,7277.376465,17.97296715,7.9229745860000005
2514,180.26835630000002,9.065429688,9.021484375,9.231445313,57.384109499999994,0.159973145,53.09448242,29.6081543,7300.403809,17.72216034,7.88353014
2515,180.35977169999998,9.084960938,9.040039063,9.219726563,57.39580154,0.161315918,53.36303711,29.79736328,7567.244140999999,18.43779182,7.905870913999999
2516,180.2988281,9.090820313,9.041015625,9.240234375,57.50105286,0.162109375,53.31420898,29.72412109,7293.293945,18.62301254,7.877973557000001
2517,180.2378845,9.095703125,9.045898438,9.244140625,57.47766113,0.163146973,53.54614258,29.78515625,7112.808105,18.70837212,7.887516499
2518,180.207428,9.09765625,9.048828125,9.227539063,57.46596909,0.163818359,53.631591799999995,29.91333008,7246.699219,19.26674271,7.877477646
2519,180.3292999,9.111328125,9.059570313,9.241210938,57.54782867,0.161743164,53.30200195,29.70581055,7430.504883,18.22478676,7.922081947000001
2520,180.2378845,9.044921875,9.000976563,9.200195313,57.43088531,0.158691406,52.99682617,29.43115234,7253.434081999999,17.95042801,7.9085969920000005
2521,180.39022830000002,9.041992188,8.99609375,9.205078125,57.47766113,0.158203125,52.99072266,29.45556641,7223.922852,18.04081726,7.90231657
2522,180.35977169999998,9.067382813,9.021484375,9.236328125,57.50105286,0.157897949,52.83203125,29.31518555,6967.155762,17.68538284,7.926995754
2523,180.48164369999998,9.006835938,8.971679688,9.165039063,57.15022278,0.15710449199999998,52.83203125,29.27856445,7430.915526999999,17.646335600000004,7.927268505
2524,180.48164369999998,9.036132813,8.997070313,9.185546875,57.46596909,0.156738281,52.72216797,29.22973633,6811.227539,17.41163826,7.880558968
2525,180.35977169999998,9.02734375,8.98828125,9.19140625,57.33732986,0.156433105,52.68554688,29.19311523,7154.305176000001,17.2723465,7.927317619
2526,180.39022830000002,9.012695313,8.970703125,9.190429688,57.384109499999994,0.156188965,52.57568359,29.15039063,7511.791015999999,17.46713257,7.872360706
2527,180.4511719,9.001953125,8.96484375,9.165039063,57.53613281,0.15502929699999998,52.44750977,28.90014648,7355.791504000001,16.91078186,7.861058712
2528,180.2988281,9.013671875,8.970703125,9.1640625,57.40749741,0.154846191,52.38647461,28.97949219,7087.879395,16.9493885,7.9144563670000005
2529,180.4511719,8.993164063,8.955078125,9.171875,57.5127449,0.154602051,52.459716799999995,28.99780273,7208.274901999999,16.87446976,7.830214977000001
2530,180.4511719,9.005859375,8.96484375,9.159179688,57.39580154,0.15515136699999998,52.44750977,29.11987305,7057.67627,17.029615399999997,7.897271633
2532,180.5121155,8.973632813,8.939453125,9.1328125,57.384109499999994,0.15173339800000002,51.99584961,28.515625,7042.525879000001,16.80429268,7.876879215
2533,180.39022830000002,8.953125,8.913085938,9.107421875,57.30224609,0.151428223,51.99584961,28.60107422,6954.00293,16.56503677,7.927836895
2534,180.48164369999998,9.012695313,8.973632813,9.14453125,57.50105286,0.15368652300000002,52.25219727,28.85131836,7356.621094,17.39027786,7.916413307000001
2535,180.39022830000002,9.0234375,8.982421875,9.168945313,57.50105286,0.156188965,52.63061523,29.1809082,7173.049316,18.20803261,7.884964943
2536,180.4207001,9.041015625,8.999023438,9.1796875,57.50105286,0.15710449199999998,52.69165039,29.14428711,7094.334961,17.79969215,7.921260357
2537,180.35977169999998,9.057617188,9.015625,9.194335938,57.52444077,0.158325195,52.89916992,29.40673828,7111.950195,17.51134109,7.876728535
2538,180.35977169999998,9.045898438,9.000976563,9.180664063,57.54782867,0.15625,52.53295898,29.11987305,7255.537109000001,17.04907227,7.890790462000001
2539,180.48164369999998,9.020507813,8.982421875,9.170898438,57.36071777,0.156066895,52.59399414,29.22363281,7379.401367,17.39531708,7.875712872
2540,180.48164369999998,9.049804688,9.009765625,9.204101563,57.50105286,0.15759277300000002,52.82592773,29.21142578,7284.08252,17.83068848,7.874389647999999
2541,180.4207001,9.047851563,9.005859375,9.204101563,57.30224609,0.157958984,53.009033200000005,29.33959961,7080.556151999999,18.01760101,7.957478999999999
2542,180.3292999,9.091796875,9.04296875,9.217773438,57.52444077,0.161743164,53.42407227,29.67529297,7287.852539,18.10135078,7.87135601
2543,180.3292999,9.092773438,9.041992188,9.233398438,57.5127449,0.16149902300000002,53.24707031,29.69970703,7138.504883,18.0225296,7.890005588999999
2544,180.4511719,9.053710938,9.008789063,9.198242188,57.44258118,0.159118652,53.07617188,29.39453125,6963.650879000001,17.89220238,7.8890123370000005
2545,180.35977169999998,9.02734375,8.985351563,9.181640625,57.44258118,0.156677246,52.75878906,29.2175293,7029.07959,17.55004883,7.890925884
2546,180.39022830000002,9.018554688,8.9765625,9.147460938,57.43088531,0.15563964800000002,52.50244141,29.08935547,7287.852539,17.48551941,7.922791004
2547,180.48164369999998,9.04296875,9.004882813,9.204101563,57.44258118,0.15802002,52.83203125,29.34570313,7090.032227,17.36317062,7.880993366
2548,180.4511719,9.001953125,8.967773438,9.147460938,57.30224609,0.15539550800000002,52.55126953,28.90625,7281.568359000001,17.49883461,7.910575867
2549,180.39022830000002,9.026367188,8.98828125,9.186523438,57.43088531,0.15625,52.70996094,29.18701172,7088.740723000001,17.45984077,7.9007220270000005
2550,180.48164369999998,9.0078125,8.967773438,9.154296875,57.34902573,0.155212402,52.57568359,29.12597656,7240.800781,17.24409866,7.888550282000001
2551,180.4511719,8.995117188,8.956054688,9.166015625,57.50105286,0.153259277,52.19726563,28.79638672,7215.045898,16.6844368,7.867361546000001
2552,180.39022830000002,8.958007813,8.920898438,9.11328125,57.5127449,0.149841309,51.70898438,28.3203125,7273.181640999999,16.14126205,7.842452526000001
2553,180.5121155,8.98046875,8.947265625,9.14453125,57.44258118,0.152893066,52.09960938,28.69262695,7298.731934,16.46437836,7.876238346
2554,180.4511719,9.001953125,8.96484375,9.16015625,57.47766113,0.15319824199999998,52.13623047,28.79638672,7296.640625,16.50725174,7.867814541
2555,180.4207001,8.9765625,8.938476563,9.141601563,57.52444077,0.150146484,51.85546875,28.35083008,7434.61084,16.34319305,7.8776516910000005
2556,180.39022830000002,8.983398438,8.9453125,9.147460938,57.60630035,0.149841309,51.67236328,28.3203125,7094.765137,15.78807831,7.865808964
2557,180.4511719,8.955078125,8.919921875,9.120117188,57.32563782,0.148498535,51.54418945,28.24707031,7374.023437999999,15.52160072,7.874548435
2558,180.5121155,8.952148438,8.915039063,9.143554688,57.44258118,0.148254395,51.55639648,28.30810547,7246.277831999999,15.46012115,7.892851352999999
2559,180.4511719,9.016601563,8.975585938,9.16796875,57.43088531,0.153930664,52.28881836,28.8269043,7209.968262,17.86956024,7.896107197
2560,180.48164369999998,9.029296875,8.990234375,9.1953125,57.40749741,0.155456543,52.58178711,29.04663086,7237.428711,17.16954041,7.919658183999999
2561,180.39022830000002,9.051757813,9.008789063,9.196289063,57.50105286,0.158325195,52.94799805,29.46166992,6985.091309,17.69403839,7.912572384
2562,180.3292999,9.06640625,9.017578125,9.209960938,57.384109499999994,0.159667969,53.08227539,29.52880859,7268.144531,18.02123833,7.942655563
2563,180.4207001,9.107421875,9.05859375,9.239257813,57.65307617,0.163024902,53.47290039,29.89501953,6918.364745999999,19.46031761,7.875939369
2564,180.26835630000002,9.10546875,9.057617188,9.234375,57.59460449,0.16192627,53.36303711,29.73022461,7209.968262,18.417617800000002,7.893868446
2565,180.2988281,9.084960938,9.0390625,9.223632813,57.36071777,0.16137695300000002,53.27148438,29.62646484,7299.149901999999,18.6508503,7.931553841
2566,180.4207001,9.0703125,9.029296875,9.213867188,57.44258118,0.161743164,53.3203125,29.64477539,7397.162598000001,18.21677399,7.909329414
2567,180.39022830000002,9.041015625,9.000976563,9.206054688,57.54782867,0.157958984,52.89916992,29.25415039,7296.640625,18.07301712,7.856946945
2568,180.4207001,9.00390625,8.96484375,9.16796875,57.37241364,0.154541016,52.44750977,28.90625,7487.783203,16.98051262,7.873538971
2569,180.57304380000002,9.013671875,8.97265625,9.169921875,57.34902573,0.155273438,52.49633789,28.99780273,7503.661133,17.15834427,7.86352253
2570,180.39022830000002,9.008789063,8.96875,9.172851563,57.29055405,0.15502929699999998,52.44140625,29.04052734,7198.530762,17.09382057,7.907802105
2571,180.4207001,9.005859375,8.969726563,9.166015625,57.40749741,0.155273438,52.55126953,29.04052734,7496.336914,17.21869469,7.868121624
2572,180.48164369999998,9.010742188,8.967773438,9.16796875,57.45427322,0.15344238300000002,52.32543945,28.78417969,7044.691895,17.03331184,7.901414871
2573,180.4511719,8.993164063,8.952148438,9.147460938,57.57121658,0.153015137,52.25219727,28.78417969,7075.813477,16.8166523,7.853595734
2574,180.4207001,8.981445313,8.939453125,9.112304688,57.52444077,0.152160645,52.14233398,28.74755859,7369.055664,16.41832733,7.87271452
2575,180.542572,9.002929688,8.961914063,9.130859375,57.40749741,0.153747559,52.25219727,28.94287109,7309.594727,16.91451836,7.890080452
2576,180.4511719,8.984375,8.944335938,9.1484375,57.37241364,0.152526855,52.10571289,28.60717773,7028.210937999999,16.46323013,7.886891365
2577,180.5121155,8.942382813,8.905273438,9.076171875,57.33732986,0.14709472699999998,51.40380859,28.00292969,7302.075684,14.78999519,7.901491642000001
2578,180.5578156,8.913085938,8.87890625,9.076171875,57.45427322,0.143737793,50.91552734,27.67333984,7211.661133,14.138471599999999,7.846596241
2579,180.4664001,8.918945313,8.883789063,9.091796875,57.45427322,0.143005371,50.65307617,27.58178711,7582.150879000001,14.93333626,7.845293045
2580,180.4664001,8.93359375,8.89453125,9.102539063,57.40749741,0.146911621,51.30615234,28.0456543,6933.346191,15.30211735,7.879592896
2581,180.5121155,8.94921875,8.916015625,9.1328125,57.47766113,0.145690918,51.12304688,27.70385742,7413.646973000001,15.13966656,7.876718521
2582,180.48164369999998,8.904296875,8.877929688,9.079101563,57.384109499999994,0.144165039,50.96435547,27.67944336,7564.01709,14.6445837,7.865382671
2583,180.35977169999998,8.96875,8.930664063,9.130859375,57.45427322,0.149963379,51.70898438,28.35083008,7044.691895,16.47566414,7.87781477
2584,180.4359436,8.990234375,8.952148438,9.141601563,57.26716614,0.15368652300000002,52.23388672,28.84521484,7245.856934,16.77386475,7.897634506
2585,180.2835999,9.04296875,8.999023438,9.161132813,57.41918945,0.15539550800000002,52.53295898,29.01000977,7251.330078,16.90965652,7.940428734
2586,180.375,9.087890625,9.041992188,9.208984375,57.48935699,0.160339355,53.08837891,29.47998047,6951.369140999999,17.41300201,7.920527935
2587,180.2531281,9.029296875,8.987304688,9.180664063,57.17361069,0.159912109,53.08227539,29.45556641,7267.724609000001,18.06213379,7.91791296
2588,180.26835630000002,9.08203125,9.03515625,9.215820313,57.43088531,0.160949707,53.204345700000005,29.41894531,7249.225586,19.00067329,7.927603722000001
2589,180.2531281,9.078125,9.032226563,9.223632813,57.45427322,0.161315918,53.42407227,29.6081543,6768.529297,17.90820313,7.862616538999999
2590,180.375,9.057617188,9.015625,9.216796875,57.34902573,0.15838623,52.87475586,29.26025391,7077.538573999999,17.42193604,7.833569527000001
2591,180.34452819999998,9.040039063,8.998046875,9.204101563,57.34902573,0.157226563,52.86254883,29.21142578,7087.879395,17.3331604,7.856106757999999
2592,180.2835999,9.049804688,9.004882813,9.198242188,57.54782867,0.155944824,52.63061523,29.05883789,7283.244629000001,17.08893204,7.88579464
2593,180.40547180000002,9.0390625,8.998046875,9.201171875,57.40749741,0.157165527,52.70385742,29.2175293,7306.671875,17.17433167,7.877227306
2594,180.3140564,9.04296875,9.000976563,9.188476563,57.41918945,0.15747070300000002,52.75878906,29.18701172,7199.378906,17.32117462,7.89748764
2595,180.375,9.030273438,8.990234375,9.188476563,57.62968826,0.156311035,52.66113281,29.08325195,7120.098145,17.3157444,7.813459872999999
2596,180.4359436,9.036132813,8.995117188,9.170898438,57.66477203,0.155334473,52.49023438,29.04052734,7414.058594,16.98880386,7.827020168
2597,180.4968719,9.001953125,8.959960938,9.161132813,57.55952454,0.153015137,52.39257813,28.86352539,7247.120117,16.37005997,7.85773325
2598,180.4359436,8.984375,8.947265625,9.125976563,57.36071777,0.15356445300000002,52.19726563,28.74755859,7246.699219,16.98908234,7.887623787000001
2599,180.34452819999998,8.99609375,8.958007813,9.166992188,57.45427322,0.153381348,52.20336914,28.75366211,7271.50293,16.86195374,7.874427795
2600,180.4359436,8.979492188,8.938476563,9.114257813,57.37241364,0.15161132800000002,52.032470700000005,28.57666016,6807.64209,16.28218079,7.888915062000001
2601,180.40547180000002,8.970703125,8.931640625,9.120117188,57.36071777,0.150024414,51.837158200000005,28.44848633,7105.510742,15.71988487,7.879918575
2602,180.4359436,8.947265625,8.912109375,9.102539063,57.31394196,0.148925781,51.641845700000005,28.2043457,7069.772948999999,15.629541399999999,7.867032527999999
2603,180.40547180000002,8.952148438,8.9140625,9.112304688,57.39580154,0.149414063,51.55639648,28.13110352,7226.034668000001,15.26366711,7.911857605
2604,180.4664001,8.922851563,8.888671875,9.098632813,57.29055405,0.147521973,51.38549805,28.03344727,7254.275390999999,15.13549042,7.843533992999999
2605,180.4359436,8.94140625,8.908203125,9.091796875,57.34902573,0.146972656,51.31225586,28.10668945,7436.663086,15.30443859,7.92258358
2606,180.4664001,8.962890625,8.92578125,9.131835938,57.45427322,0.150512695,51.75170898,28.44848633,7344.165526999999,16.03657913,7.860964775
2607,180.375,9.006835938,8.966796875,9.157226563,57.43088531,0.153381348,52.14233398,28.68652344,7404.172852,16.67728615,7.920086384
2608,180.2835999,9.014648438,8.971679688,9.184570313,57.37241364,0.155883789,52.49633789,29.07104492,7104.651367,17.15491104,7.918416023
2609,180.4359436,9.029296875,8.991210938,9.176757813,57.30224609,0.157714844,52.67944336,29.21142578,7382.708984000001,17.211950299999998,7.928581238
2610,180.2531281,9.06640625,9.021484375,9.208984375,57.61799622,0.157958984,52.89916992,29.35180664,7515.040039,17.9158535,7.864003181
2611,180.34452819999998,9.065429688,9.024414063,9.213867188,57.53613281,0.161682129,53.35083008,29.66308594,7121.384276999999,18.91039276,7.860949516
2612,180.2531281,9.09765625,9.049804688,9.258789063,57.60630035,0.161621094,53.36303711,29.69970703,7229.834473000001,18.93476868,7.864788532
2613,180.3140564,9.09375,9.049804688,9.254882813,57.61799622,0.161560059,53.42407227,29.65087891,7108.086914,18.39196777,7.88437891
2614,180.3140564,9.057617188,9.010742188,9.216796875,57.60630035,0.158447266,52.99682617,29.27246094,7184.102539,17.47152138,7.896151066
2615,180.2835999,9.036132813,8.99609375,9.1875,57.34902573,0.156921387,52.850341799999995,29.20532227,7067.182617,18.25291824,7.932765484
2616,180.2835999,9.073242188,9.0234375,9.204101563,57.41918945,0.162658691,53.594970700000005,29.80957031,7269.824219,18.53186417,7.893671036000001
2617,180.34452819999998,9.084960938,9.038085938,9.211914063,57.36071777,0.161560059,53.37524414,29.63256836,7395.099609000001,18.17928696,7.882462025
2618,180.34452819999998,9.084960938,9.038085938,9.211914063,57.55952454,0.161132813,53.21655273,29.52270508,7285.339355,18.244237899999998,7.89732933
2619,180.4359436,9.0703125,9.025390625,9.208984375,57.40749741,0.16088867199999998,53.16772461,29.54711914,7224.345215,17.88904381,7.882504462999999
2620,180.4359436,8.998046875,8.959960938,9.162109375,57.17361069,0.157531738,52.86254883,29.26025391,7315.854492,16.97409821,7.909217357999999
2621,180.375,9.004882813,8.9609375,9.158203125,57.44258118,0.153015137,52.25219727,28.79638672,7322.525879000001,17.13055801,7.872711657999999
2622,180.4359436,9.038085938,8.99609375,9.196289063,57.5127449,0.15698242199999998,52.72216797,29.16870117,6937.746094,17.39336395,7.8615632060000005
2623,180.375,9.04296875,9.000976563,9.171875,57.46596909,0.15734863300000002,52.72216797,29.09545898,7089.601562999999,17.34562683,7.893205643
2624,180.40547180000002,9.014648438,8.973632813,9.162109375,57.50105286,0.15625,52.69775391,29.10766602,7348.734863,17.351718899999998,7.856105803999999
2625,180.375,9.032226563,8.991210938,9.189453125,57.50105286,0.156005859,52.62451172,29.12597656,7186.650879000001,17.60793304,7.862882137000001
2626,180.4359436,8.999023438,8.958984375,9.143554688,57.34902573,0.156555176,52.78320313,29.20532227,7129.09375,17.27985764,7.846312046
2627,180.375,9.041015625,8.99609375,9.184570313,57.48935699,0.155944824,52.56347656,28.92456055,7306.671875,17.52971649,7.9011116029999995
2628,180.4664001,9.0078125,8.96875,9.145507813,57.48935699,0.155456543,52.49023438,28.94897461,7378.574219,17.30394936,7.87844038
2629,180.4359436,9.002929688,8.967773438,9.15625,57.44258118,0.153869629,52.27050781,28.81469727,7162.405273,17.2681427,7.899857044
2630,180.40547180000002,9.03515625,8.98828125,9.1875,57.5127449,0.155456543,52.49023438,29.05273438,7157.716797,17.43402672,7.890079021
2631,180.4359436,9.064453125,9.018554688,9.193359375,57.55952454,0.157409668,52.83203125,29.13208008,7430.504883,17.51611519,7.879409312999999
2632,180.375,9.038085938,8.99609375,9.188476563,57.384109499999994,0.158325195,52.86865234,29.34570313,7229.412598000001,18.77578354,7.896985531
2633,180.2988281,9.049804688,9.002929688,9.203125,57.25547028,0.16137695300000002,53.28369141,29.68139648,7400.050293000001,17.77303123,7.890544891
2634,180.39022830000002,9.064453125,9.01953125,9.209960938,57.41918945,0.16015625,53.18603516,29.65087891,7097.775390999999,18.70131683,7.90354681
2635,180.34452819999998,9.04296875,9.00390625,9.196289063,57.26716614,0.16088867199999998,53.30200195,29.70581055,7065.886719,17.94551849,7.930296898
2636,180.3140564,9.068359375,9.026367188,9.232421875,57.45427322,0.15930175800000002,53.36303711,29.6081543,7017.782227,17.78464127,7.8553967479999995
2637,180.2226563,9.052734375,9.002929688,9.198242188,57.34902573,0.16125488300000002,53.32641602,29.74243164,7219.696776999999,18.56377983,7.905378342000001
2638,180.2835999,9.111328125,9.0625,9.244140625,57.52444077,0.163879395,53.66210938,30.04150391,7020.391113,19.10274887,7.871454716000001
2639,180.2835999,9.118164063,9.073242188,9.270507813,57.62968826,0.163513184,53.74145508,29.99267578,6986.402344,19.08397675,7.8318018910000005
2640,180.3140564,9.040039063,8.998046875,9.18359375,57.40749741,0.15686035199999998,52.78320313,29.20532227,6785.190918000001,17.431737899999998,7.86911869
2641,180.40547180000002,9.0625,9.015625,9.209960938,57.53613281,0.158996582,53.05175781,29.54711914,7154.305176000001,17.79325485,7.848784923999999
2642,180.375,9.069335938,9.020507813,9.225585938,57.47766113,0.160583496,53.18603516,29.75463867,7107.228515999999,18.68045044,7.858414173
2643,180.375,9.0625,9.016601563,9.190429688,57.39580154,0.160339355,53.30810547,29.75463867,7329.607422,18.69810104,7.911398888
2644,180.4359436,9.0390625,8.99609375,9.19921875,57.24377441,0.158508301,53.10058594,29.4921875,7467.376953,18.17485809,7.874180794
2645,180.34452819999998,9.047851563,9.004882813,9.177734375,57.46596909,0.15930175800000002,53.06396484,29.55932617,6920.569823999999,18.07447815,7.843662739
2646,180.4968719,9.037109375,8.993164063,9.171875,57.58291245,0.157287598,52.91748047,29.49829102,7117.955078,18.01726532,7.832734585
2647,180.375,9.033203125,8.991210938,9.197265625,57.44258118,0.15826416,53.05175781,29.50439453,7179.428223000001,18.35996628,7.860460281
2648,180.375,9.047851563,9.00390625,9.209960938,57.37241364,0.158752441,53.05175781,29.54711914,6947.416992,18.06018639,7.91062212
